order_id,order_date,MONTH,YEAR,store_name,product_name,category_name,brand_name,list_price,quantity,discount,total_revenue,net_revenue
1149,27/09/2017,9,2017,Baldwin Bikes,Trek Emonda S 4 - 2017,Road Bikes,Trek,1499.99,1,0.05,1499.99,1424.9905
1149,27/09/2017,9,2017,Baldwin Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,1,0.05,4999.99,4749.9905
1149,27/09/2017,9,2017,Baldwin Bikes,Haro Downtown 16 - 2017,Children Bicycles,Haro,329.99,1,0.2,329.99,263.992
1149,27/09/2017,9,2017,Baldwin Bikes,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,249.99,1,0.1,249.99,224.991
1150,28/09/2017,9,2017,Baldwin Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,1,0.05,999.99,949.9905
1150,28/09/2017,9,2017,Baldwin Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,1,0.05,349.99,332.4905
1150,28/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,481.99,2,0.07,963.98,896.5014
1150,28/09/2017,9,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,2,0.1,539.98,485.982
1151,29/09/2017,9,2017,Santa Cruz Bikes,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,999.99,2,0.05,1999.98,1899.981
1152,29/09/2017,9,2017,Baldwin Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,1,0.07,4999.99,4649.9907
1152,29/09/2017,9,2017,Baldwin Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,2,0.2,699.98,559.984
1152,29/09/2017,9,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,1,0.05,549.99,522.4905
1153,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,1,0.1,551.99,496.791
1153,30/09/2017,9,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.05,939.98,892.981
1154,30/09/2017,9,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.2,429,343.2
1154,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles ElectroLite - 2017,Electric Bikes,Sun Bicycles,1559.99,1,0.07,1559.99,1450.7907
1154,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,250.99,2,0.2,501.98,401.584
1155,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,449.99,2,0.05,899.98,854.981
1155,30/09/2017,9,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.1,939.98,845.982
1155,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,832.99,1,0.07,832.99,774.6807
1155,30/09/2017,9,2017,Baldwin Bikes,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,799.99,2,0.05,1599.98,1519.981
1156,30/09/2017,9,2017,Baldwin Bikes,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,470.99,2,0.05,941.98,894.881
1156,30/09/2017,9,2017,Baldwin Bikes,Trek Girl's Kickster - 2017,Children Bicycles,Trek,149.99,1,0.05,149.99,142.4905
1157,01/10/2017,10,2017,Santa Cruz Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.1,599.99,539.991
1157,01/10/2017,10,2017,Santa Cruz Bikes,Surly Wednesday - 2017,Mountain Bikes,Surly,1632.99,2,0.1,3265.98,2939.382
1157,01/10/2017,10,2017,Santa Cruz Bikes,Haro Flightline One ST - 2017,Mountain Bikes,Haro,379.99,2,0.2,759.98,607.984
1157,01/10/2017,10,2017,Santa Cruz Bikes,Haro Shift R3 - 2017,Mountain Bikes,Haro,1469.99,1,0.07,1469.99,1367.0907
1158,01/10/2017,10,2017,Santa Cruz Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,2,0.1,599.98,539.982
1158,01/10/2017,10,2017,Santa Cruz Bikes,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,439.99,1,0.07,439.99,409.1907
1159,01/10/2017,10,2017,Santa Cruz Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.1,1099.98,989.982
1160,01/10/2017,10,2017,Santa Cruz Bikes,Haro Shift R3 - 2017,Mountain Bikes,Haro,1469.99,1,0.1,1469.99,1322.991
1160,01/10/2017,10,2017,Santa Cruz Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,1,0.2,2999.99,2399.992
1161,01/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,2,0.1,833.98,750.582
1161,01/10/2017,10,2017,Baldwin Bikes,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,549.99,1,0.07,549.99,511.4907
1161,01/10/2017,10,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,269.99,1,0.2,269.99,215.992
1161,01/10/2017,10,2017,Baldwin Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,2,0.1,1999.98,1799.982
1162,01/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,189.99,1,0.2,189.99,151.992
1162,01/10/2017,10,2017,Baldwin Bikes,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,4999.99,2,0.2,9999.98,7999.984
1162,01/10/2017,10,2017,Baldwin Bikes,Trek Girl's Kickster - 2017,Children Bicycles,Trek,149.99,1,0.1,149.99,134.991
1162,01/10/2017,10,2017,Baldwin Bikes,Haro Shift R3 - 2017,Mountain Bikes,Haro,1469.99,1,0.05,1469.99,1396.4905
1162,01/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,2,0.05,1099.98,1044.981
1163,01/10/2017,10,2017,Baldwin Bikes,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.05,6999.98,6649.981
1163,01/10/2017,10,2017,Baldwin Bikes,Surly Ogre Frameset - 2017,Road Bikes,Surly,749.99,2,0.1,1499.98,1349.982
1164,01/10/2017,10,2017,Baldwin Bikes,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1799.99,1,0.2,1799.99,1439.992
1164,01/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,1,0.05,647.99,615.5905
1164,01/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,2,0.05,1103.98,1048.781
1164,01/10/2017,10,2017,Baldwin Bikes,Haro SR 1.1 - 2017,Mountain Bikes,Haro,539.99,2,0.05,1079.98,1025.981
1165,02/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,2,0.07,693.98,645.4014
1165,02/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,449.99,1,0.07,449.99,418.4907
1166,03/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,2,0.07,1103.98,1026.7014
1167,04/10/2017,10,2017,Santa Cruz Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,2,0.05,1999.98,1899.981
1167,04/10/2017,10,2017,Santa Cruz Bikes,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,1099.99,2,0.1,2199.98,1979.982
1167,04/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,449.99,1,0.07,449.99,418.4907
1168,04/10/2017,10,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,2,0.1,599.98,539.982
1168,04/10/2017,10,2017,Baldwin Bikes,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,659.99,1,0.2,659.99,527.992
1168,04/10/2017,10,2017,Baldwin Bikes,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,6499.99,1,0.07,6499.99,6044.9907
1168,04/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,416.99,2,0.2,833.98,667.184
1168,04/10/2017,10,2017,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,2,0.05,1059.98,1006.981
1169,04/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,2,0.2,699.98,559.984
1169,04/10/2017,10,2017,Baldwin Bikes,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,6499.99,1,0.05,6499.99,6174.9905
1169,04/10/2017,10,2017,Baldwin Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,2,0.1,9999.98,8999.982
1169,04/10/2017,10,2017,Baldwin Bikes,Electra Amsterdam Fashion 7i Ladies' - 2017,Cruisers Bicycles,Electra,1099.99,2,0.2,2199.98,1759.984
1170,05/10/2017,10,2017,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,1,0.1,529.99,476.991
1170,05/10/2017,10,2017,Baldwin Bikes,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,5299.99,2,0.05,10599.98,10069.981
1170,05/10/2017,10,2017,Baldwin Bikes,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.1,6999.98,6299.982
1171,05/10/2017,10,2017,Baldwin Bikes,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,249.99,2,0.2,499.98,399.984
1171,05/10/2017,10,2017,Baldwin Bikes,Haro Shredder 20 - 2017,Children Bicycles,Haro,209.99,2,0.07,419.98,390.5814
1171,05/10/2017,10,2017,Baldwin Bikes,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1549,2,0.07,3098,2881.14
1172,07/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,2,0.07,1295.98,1205.2614
1172,07/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,481.99,1,0.2,481.99,385.592
1173,08/10/2017,10,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,1,0.2,299.99,239.992
1173,08/10/2017,10,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,1,0.07,429,398.97
1173,08/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Cruisers Bicycles,Sun Bicycles,449.99,1,0.05,449.99,427.4905
1173,08/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,2,0.2,1103.98,883.184
1174,08/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Drifter 7 - 2017,Comfort Bicycles,Sun Bicycles,470.99,2,0.2,941.98,753.584
1174,08/10/2017,10,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,1,0.07,469.99,437.0907
1174,08/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,449.99,1,0.1,449.99,404.991
1175,09/10/2017,10,2017,Baldwin Bikes,Trek Madone 9.2 - 2017,Road Bikes,Trek,4999.99,2,0.07,9999.98,9299.9814
1175,09/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,1,0.2,346.99,277.592
1175,09/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,599.99,1,0.05,599.99,569.9905
1175,09/10/2017,10,2017,Baldwin Bikes,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
1175,09/10/2017,10,2017,Baldwin Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,1,0.05,2999.99,2849.9905
1176,10/10/2017,10,2017,Rowlett Bikes,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,189.99,1,0.1,189.99,170.991
1177,12/10/2017,10,2017,Rowlett Bikes,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.07,6999.98,6509.9814
1177,12/10/2017,10,2017,Rowlett Bikes,Electra Cruiser Lux 1 - 2017,Cruisers Bicycles,Electra,439.99,1,0.1,439.99,395.991
1178,12/10/2017,10,2017,Baldwin Bikes,Haro SR 1.3 - 2017,Mountain Bikes,Haro,1409.99,1,0.07,1409.99,1311.2907
1178,12/10/2017,10,2017,Baldwin Bikes,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,799.99,1,0.2,799.99,639.992
1178,12/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,449.99,1,0.05,449.99,427.4905
1178,12/10/2017,10,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.05,539.98,512.981
1179,12/10/2017,10,2017,Rowlett Bikes,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro,209.99,2,0.05,419.98,398.981
1179,12/10/2017,10,2017,Rowlett Bikes,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,189.99,2,0.05,379.98,360.981
1179,12/10/2017,10,2017,Rowlett Bikes,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,469.99,2,0.2,939.98,751.984
1179,12/10/2017,10,2017,Rowlett Bikes,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,5999.99,1,0.07,5999.99,5579.9907
1180,13/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,250.99,2,0.07,501.98,466.8414
1181,13/10/2017,10,2017,Baldwin Bikes,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,489.99,1,0.1,489.99,440.991
1182,13/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,832.99,1,0.1,832.99,749.691
1182,13/10/2017,10,2017,Baldwin Bikes,Trek Domane SL 6 - 2017,Road Bikes,Trek,3499.99,2,0.1,6999.98,6299.982
1183,14/10/2017,10,2017,Baldwin Bikes,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,3499.99,1,0.2,3499.99,2799.992
1183,14/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,761.99,2,0.2,1523.98,1219.184
1183,14/10/2017,10,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.05,939.98,892.981
1184,14/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,599.99,2,0.05,1199.98,1139.981
1184,14/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,1,0.05,416.99,396.1405
1185,14/10/2017,10,2017,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,2,0.07,898,835.14
1185,14/10/2017,10,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,269.99,1,0.07,269.99,251.0907
1185,14/10/2017,10,2017,Baldwin Bikes,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,3499.99,2,0.1,6999.98,6299.982
1185,14/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,761.99,1,0.2,761.99,609.592
1186,14/10/2017,10,2017,Baldwin Bikes,Trek Emonda S 4 - 2017,Road Bikes,Trek,1499.99,2,0.1,2999.98,2699.982
1186,14/10/2017,10,2017,Baldwin Bikes,Trek Domane SL 6 - 2017,Road Bikes,Trek,3499.99,1,0.07,3499.99,3254.9907
1186,14/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,449.99,1,0.1,449.99,404.991
1186,14/10/2017,10,2017,Baldwin Bikes,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,999.99,1,0.2,999.99,799.992
1187,15/10/2017,10,2017,Baldwin Bikes,Surly Troll Frameset - 2017,Mountain Bikes,Surly,832.99,2,0.1,1665.98,1499.382
1187,15/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,402.99,1,0.07,402.99,374.7807
1187,15/10/2017,10,2017,Baldwin Bikes,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2899.99,1,0.1,2899.99,2609.991
1187,15/10/2017,10,2017,Baldwin Bikes,Surly Ogre Frameset - 2017,Road Bikes,Surly,749.99,2,0.1,1499.98,1349.982
1188,15/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,250.99,2,0.1,501.98,451.782
1188,15/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,349.99,2,0.2,699.98,559.984
1188,15/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,189.99,2,0.1,379.98,341.982
1189,15/10/2017,10,2017,Baldwin Bikes,Trek Domane S 6 - 2017,Road Bikes,Trek,2699.99,1,0.07,2699.99,2510.9907
1189,15/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,489.99,2,0.1,979.98,881.982
1189,15/10/2017,10,2017,Baldwin Bikes,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,4999.99,2,0.1,9999.98,8999.982
1190,16/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,1,0.07,416.99,387.8007
1191,17/10/2017,10,2017,Baldwin Bikes,Trek Fuel EX 9.8 29 - 2017,Mountain Bikes,Trek,4999.99,2,0.1,9999.98,8999.982
1191,17/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,209.99,2,0.1,419.98,377.982
1191,17/10/2017,10,2017,Baldwin Bikes,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,489.99,1,0.07,489.99,455.6907
1192,17/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,549.99,2,0.1,1099.98,989.982
1192,17/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,189.99,2,0.07,379.98,353.3814
1192,17/10/2017,10,2017,Baldwin Bikes,Haro Flightline One ST - 2017,Mountain Bikes,Haro,379.99,2,0.2,759.98,607.984
1193,17/10/2017,10,2017,Baldwin Bikes,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,149.99,2,0.05,299.98,284.981
1193,17/10/2017,10,2017,Baldwin Bikes,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,999.99,1,0.05,999.99,949.9905
1194,19/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,1,0.05,416.99,396.1405
1194,19/10/2017,10,2017,Santa Cruz Bikes,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,3999.99,2,0.07,7999.98,7439.9814
1194,19/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,533.99,2,0.1,1067.98,961.182
1194,19/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,109.99,1,0.05,109.99,104.4905
1195,19/10/2017,10,2017,Baldwin Bikes,Surly Steamroller - 2017,Road Bikes,Surly,875.99,1,0.07,875.99,814.6707
1196,19/10/2017,10,2017,Baldwin Bikes,Surly Ogre Frameset - 2017,Road Bikes,Surly,749.99,1,0.07,749.99,697.4907
1197,21/10/2017,10,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,1,0.07,269.99,251.0907
1197,21/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,449.99,2,0.05,899.98,854.981
1197,21/10/2017,10,2017,Baldwin Bikes,Trek Conduit+ - 2016,Electric Bikes,Trek,2999.99,2,0.05,5999.98,5699.981
1197,21/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,449.99,2,0.2,899.98,719.984
1198,22/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,533.99,1,0.05,533.99,507.2905
1199,23/10/2017,10,2017,Santa Cruz Bikes,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,469.99,1,0.05,469.99,446.4905
1199,23/10/2017,10,2017,Santa Cruz Bikes,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,249.99,2,0.07,499.98,464.9814
1199,23/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Cruz 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,416.99,2,0.1,833.98,750.582
1200,23/10/2017,10,2017,Baldwin Bikes,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,2299.99,2,0.2,4599.98,3679.984
1201,23/10/2017,10,2017,Baldwin Bikes,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,299.99,1,0.07,299.99,278.9907
1201,23/10/2017,10,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,1,0.05,269.99,256.4905
1201,23/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.2,599.99,479.992
1201,23/10/2017,10,2017,Baldwin Bikes,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,429,2,0.05,858,815.1
1201,23/10/2017,10,2017,Baldwin Bikes,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,449,2,0.2,898,718.4
1202,24/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,109.99,2,0.05,219.98,208.981
1203,25/10/2017,10,2017,Baldwin Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.07,939.98,874.1814
1203,25/10/2017,10,2017,Baldwin Bikes,Trek Domane S 6 - 2017,Road Bikes,Trek,2699.99,1,0.05,2699.99,2564.9905
1204,25/10/2017,10,2017,Baldwin Bikes,Haro Flightline One ST - 2017,Mountain Bikes,Haro,379.99,2,0.07,759.98,706.7814
1205,26/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,533.99,2,0.2,1067.98,854.384
1205,26/10/2017,10,2017,Santa Cruz Bikes,Haro SR 1.3 - 2017,Mountain Bikes,Haro,1409.99,2,0.2,2819.98,2255.984
1205,26/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,416.99,1,0.05,416.99,396.1405
1205,26/10/2017,10,2017,Santa Cruz Bikes,Sun Bicycles Boardwalk (24-inch Wheels) - 2017,Cruisers Bicycles,Sun Bicycles,402.99,2,0.07,805.98,749.5614
1205,26/10/2017,10,2017,Santa Cruz Bikes,Haro Shredder 20 - 2017,Children Bicycles,Haro,209.99,1,0.1,209.99,188.991
1206,26/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,749.99,1,0.07,749.99,697.4907
1206,26/10/2017,10,2017,Baldwin Bikes,Trek X-Caliber 8 - 2017,Mountain Bikes,Trek,999.99,1,0.2,999.99,799.992
1207,26/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway - 2017,Comfort Bicycles,Sun Bicycles,481.99,1,0.05,481.99,457.8905
1207,26/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,551.99,1,0.1,551.99,496.791
1207,26/10/2017,10,2017,Baldwin Bikes,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,299.99,1,0.07,299.99,278.9907
1208,26/10/2017,10,2017,Baldwin Bikes,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,549.99,1,0.2,549.99,439.992
1208,26/10/2017,10,2017,Baldwin Bikes,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,346.99,2,0.07,693.98,645.4014
1208,26/10/2017,10,2017,Baldwin Bikes,Trek Girl's Kickster - 2017,Children Bicycles,Trek,149.99,2,0.2,299.98,239.984
1208,26/10/2017,10,2017,Baldwin Bikes,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,269.99,2,0.1,539.98,485.982
1208,26/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 12 Boys - 2017,Children Bicycles,Trek,189.99,1,0.07,189.99,176.6907
1209,26/10/2017,10,2017,Baldwin Bikes,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,209.99,1,0.07,209.99,195.2907
1209,26/10/2017,10,2017,Baldwin Bikes,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra,349.99,1,0.05,349.99,332.4905
1210,26/10/2017,10,2017,Rowlett Bikes,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,599.99,1,0.1,599.99,539.991
1210,26/10/2017,10,2017,Rowlett Bikes,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,469.99,2,0.07,939.98,874.1814
1210,26/10/2017,10,2017,Rowlett Bikes,Sun Bicycles Biscayne Tandem CB - 2017,Cruisers Bicycles,Sun Bicycles,647.99,2,0.05,1295.98,1231.181
1210,26/10/2017,10,2017,Rowlett Bikes,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,109.99,1,0.1,109.99,98.991
1210,26/10/2017,10,2017,Rowlett Bikes,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,832.99,2,0.05,1665.98,1582.681
1211,27/10/2017,10,2017,Baldwin Bikes,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,529.99,2,0.2,1059.98,847.984
